batch_id,review_id,clause_id_final,clause_text,clause_text_normalized,split_source,sentiment_polarity_hint,same_aspect_mixed_flag,different_aspect_mixed_flag,keep_for_absa,need_human_review,llm_confidence,need_human_review_original,has_extended_flags,in_iaa_gold_sample,annotation_source,aspect_hint_llm,complaint_severity_llm,praise_type_llm,contains_green_signal_llm,hedge_type_llm,aspect_hint,complaint_severity,praise_type,contains_green_signal,hedge_type,aspect_hint_source,complaint_severity_source,praise_type_source,contains_green_signal_source,hedge_type_source,green_skepticism_detail_llm,extended_source_batch_id
batch_002,1.71,1.71_c5,"yến mạch cán vỡ dùng ăn sáng ngâm với sữa tươi, sữa chua hoặc hoa quả, hạt dinh dưỡng rất tốt cho sức khoẻ","yến mạch cán vỡ dùng ăn sáng ngâm với sữa tươi, sữa chua hoặc hoa quả, hạt dinh dưỡng rất tốt cho sức khoẻ",merged_llm,NEU,False,False,False,False,high,True,False,False,core_only,,,,,,,none,none,False,none,missing_extended,llm_extended,llm_extended,llm_extended,llm_extended,,
batch_002,1.71,1.71_c6,"dùng ăn trực tiếp hoặc pha với nước sôi, không nên dùng nhiệt quá cao vì yến mạch đã được cán vỡ khác với loại cán dẹt","dùng ăn trực tiếp hoặc pha với nước sôi, không nên dùng nhiệt quá cao vì yến mạch đã được cán vỡ khác với loại cán dẹt",kept_43b,NEU,False,False,False,False,high,True,False,False,core_only,,,,,,,none,none,False,none,missing_extended,llm_extended,llm_extended,llm_extended,llm_extended,,
batch_002,1.82,1.82_c1,hương vị:chưa mở ra lên chưa đánh giá được,hương vị:chưa mở ra lên chưa đánh giá được,kept_43b,NEU,False,False,False,False,high,True,False,False,core_only,,,,,,,none,none,False,none,missing_extended,llm_extended,llm_extended,llm_extended,llm_extended,,
batch_002,1.82,1.82_c2,bao bì mẫu mã:bao bì mẫu mã đẹp,bao bì mẫu mã:bao bì mẫu mã đẹp,kept_43b,POS,False,False,True,False,high,True,True,False,llm_extended,A2_label,moderate,product,False,none,A2_label,moderate,product,False,none,llm_extended,llm_extended,llm_extended,llm_extended,llm_extended,,batch_ext_112
batch_002,1.82,1.82_c3,đã nhận hàng rất ưng ý,đã nhận hàng rất ưng ý,resplit_llm,POS,False,False,True,False,high,True,True,False,llm_extended,A3_logistics,none,product,False,none,A3_logistics,none,product,False,none,llm_extended,llm_extended,llm_extended,llm_extended,llm_extended,,batch_ext_021
batch_002,1.82,1.82_c4,shop chăm sóc khách hàng chu đáo,shop chăm sóc khách hàng chu đáo,resplit_llm,POS,False,False,True,False,high,True,True,False,llm_extended,A4_service,moderate,service,False,none,A4_service,moderate,service,False,none,llm_extended,llm_extended,llm_extended,llm_extended,llm_extended,,batch_ext_014
batch_002,1.82,1.82_c5,hàng đóng gói cẩn thận,hàng đóng gói cẩn thận,kept_43b,POS,False,False,True,False,high,True,True,False,llm_extended,A3_logistics,none,logistics,False,none,A3_logistics,none,logistics,False,none,llm_extended,llm_extended,llm_extended,llm_extended,llm_extended,,batch_ext_099
batch_002,1.82,1.82_c6,mua hàng của shop mal thì rất yên tâm,mua hàng của shop mal thì rất yên tâm,kept_43b,POS,False,False,True,False,high,True,True,False,llm_extended,A4_service,mild,service,False,softener,A4_service,mild,service,False,softener,llm_extended,llm_extended,llm_extended,llm_extended,llm_extended,,batch_ext_103
batch_002,1.82,1.82_c7,shop nhiệt tình nhắn tin lại và đổi theo yêu cầu,shop nhiệt tình nhắn tin lại và đổi theo yêu cầu,kept_43b,POS,False,False,True,False,high,True,True,False,llm_extended,A4_service,none,service,False,none,A4_service,none,service,False,none,llm_extended,llm_extended,llm_extended,llm_extended,llm_extended,,batch_ext_001
batch_002,1.86,1.86_c1,bao bì mẫu mã:dung,bao bì mẫu mã:dung,resplit_llm,POS,False,False,True,False,high,True,True,False,llm_extended,A2_label,moderate,product,False,none,A2_label,moderate,product,False,none,llm_extended,llm_extended,llm_extended,llm_extended,llm_extended,,batch_ext_002
batch_002,1.86,1.86_c2,hương vị:nguyen vi,hương vị:nguyen vi,resplit_llm,POS,False,False,True,False,high,True,True,False,llm_extended,A1_product,none,product,False,none,A1_product,none,product,False,none,llm_extended,llm_extended,llm_extended,llm_extended,llm_extended,,batch_ext_032
batch_002,1.86,1.86_c3,giao nhanh dã man,giao nhanh dã man,kept_43b,POS,False,False,True,False,high,True,True,False,llm_extended,A3_logistics,none,logistics,False,none,A3_logistics,none,logistics,False,none,llm_extended,llm_extended,llm_extended,llm_extended,llm_extended,,batch_ext_096
batch_002,1.86,1.86_c4,"gói hành cực chuẩn chỉnh, cẩn thận","gói hành cực chuẩn chỉnh, cẩn thận",kept_43b,POS,False,False,True,False,high,True,True,True,human_gold_iaa_override,A1_product,none,product,False,none,A3_logistics,none,logistics,False,none,human_gold_iaa,human_gold_iaa,human_gold_iaa,human_gold_iaa,human_gold_iaa,,batch_ext_063
batch_002,1.86,1.86_c5,chất lượng sản phẩn nhìn thấy ok chưa ăn nên chưa biết thế nào,chất lượng sản phẩn nhìn thấy ok chưa ăn nên chưa biết thế nào,kept_43b,NEU,False,False,False,False,high,True,False,False,core_only,,,,,,,none,none,False,none,missing_extended,llm_extended,llm_extended,llm_extended,llm_extended,,
batch_002,1.86,1.86_c6,nhưng thấy shop bán rẻ hơn những shop khác,nhưng thấy shop bán rẻ hơn những shop khác,kept_43b,POS,False,False,True,False,high,True,True,False,llm_extended,A5_price,mild,value,False,none,A5_price,mild,value,False,none,llm_extended,llm_extended,llm_extended,llm_extended,llm_extended,,batch_ext_053
batch_002,1.86,1.86_c7,anh giao hàng nhiệt tình,anh giao hàng nhiệt tình,kept_43b,POS,False,False,True,False,high,True,True,False,llm_extended,A3_logistics,none,service,False,none,A3_logistics,none,service,False,none,llm_extended,llm_extended,llm_extended,llm_extended,llm_extended,,batch_ext_002
batch_002,1.98,1.98_c1,mình rất hài lòng với sản phẩm,mình rất hài lòng với sản phẩm,kept_43b,POS,False,False,False,True,low,True,False,False,core_only,,,,,,,none,none,False,none,missing_extended,llm_extended,llm_extended,llm_extended,llm_extended,,
batch_002,1.98,1.98_c2,"thiết kế đẹp, chất lượng tốt và đúng như mô tả từ người bán","thiết kế đẹp, chất lượng tốt và đúng như mô tả từ người bán",kept_43b,POS,False,False,False,True,low,True,False,False,core_only,,,,,,,none,none,False,none,missing_extended,llm_extended,llm_extended,llm_extended,llm_extended,,
batch_002,1.98,1.98_c3,sản phẩm được đóng gói cẩn thận,sản phẩm được đóng gói cẩn thận,kept_43b,POS,False,False,False,True,low,True,False,False,core_only,,,,,,,none,none,False,none,missing_extended,llm_extended,llm_extended,llm_extended,llm_extended,,
batch_002,1.98,1.98_c4,"sau một thời gian sử dụng, mình thấy sản phẩm hoạt động ổn định, đáp ứng được nhu cầu cơ bản hàng ngày","sau một thời gian sử dụng, mình thấy sản phẩm hoạt động ổn định, đáp ứng được nhu cầu cơ bản hàng ngày",kept_43b,POS,False,False,False,True,low,True,False,False,core_only,,,,,,,none,none,False,none,missing_extended,llm_extended,llm_extended,llm_extended,llm_extended,,
batch_002,10.105,10.105_c1,tôi đã nhận được hàng rồi cám ơn spx,tôi đã nhận được hàng rồi cám ơn spx,kept_43b,NEU,False,False,False,False,high,False,False,False,core_only,,,,,,,none,none,False,none,missing_extended,llm_extended,llm_extended,llm_extended,llm_extended,,
batch_003,10.127,10.127_c1,thay mặt cho chị em phụ nữ có thể lên đến hơn một năm qua và phát triển của các nhà khoa học và công nghệ thông tin về các vấn đề này trong thời gian qua đã có một số người dân sinh sống,thay mặt cho chị em phụ nữ có thể lên đến hơn một năm qua và phát triển của các nhà khoa học và công nghệ thông tin về các vấn đề này trong thời gian qua đã có một số người dân sinh sống,kept_43b,NEU,False,False,False,False,medium,True,False,False,core_only,,,,,,,none,none,False,none,missing_extended,llm_extended,llm_extended,llm_extended,llm_extended,,
batch_003,10.129,10.129_c1,good product,good product,kept_43b,POS,False,False,True,False,high,False,True,False,llm_extended,A1_product,none,product,False,none,A1_product,none,product,False,none,llm_extended,llm_extended,llm_extended,llm_extended,llm_extended,,batch_ext_003
batch_003,10.137,10.137_c1,sản phẩm oki,sản phẩm oki,kept_43b,POS,False,False,True,False,high,False,True,False,llm_extended,A1_product,none,product,False,none,A1_product,none,product,False,none,llm_extended,llm_extended,llm_extended,llm_extended,llm_extended,,batch_ext_070
batch_003,103.115,103.115_c1,an toàn,an toàn,resplit_llm,POS,False,False,True,False,high,False,True,True,human_gold_iaa_override,A1_product,none,product,True,none,A1_product,none,product,False,none,human_gold_iaa,human_gold_iaa,human_gold_iaa,human_gold_iaa,human_gold_iaa,,batch_ext_050
batch_003,103.115,103.115_c2,lần sau hết sẽ mua tiếp,lần sau hết sẽ mua tiếp,resplit_llm,POS,False,False,True,False,high,False,True,False,llm_extended,A1_product,none,product,False,wishful,A1_product,none,product,False,wishful,llm_extended,llm_extended,llm_extended,llm_extended,llm_extended,,batch_ext_001
batch_003,103.115,103.115_c3,thanks nhiều nhoaa,thanks nhiều nhoaa,resplit_llm,NEU,False,False,False,False,high,False,False,False,core_only,,,,,,,none,none,False,none,missing_extended,llm_extended,llm_extended,llm_extended,llm_extended,,
batch_003,104.152,104.152_c1,goid hàng kỹ càng,goid hàng kỹ càng,resplit_llm,POS,False,False,True,False,high,False,True,False,llm_extended,A1_product,none,product,False,none,A1_product,none,product,False,none,llm_extended,llm_extended,llm_extended,llm_extended,llm_extended,,batch_ext_083
batch_003,104.152,104.152_c2,được tặng bình nước nữa,được tặng bình nước nữa,resplit_llm,POS,False,False,True,False,high,False,True,False,llm_extended,A4_service,none,service,False,none,A4_service,none,service,False,none,llm_extended,llm_extended,llm_extended,llm_extended,llm_extended,,batch_ext_043
batch_003,104.152,104.152_c3,uống mùi vị cũng dễ uống,uống mùi vị cũng dễ uống,resplit_llm,POS,False,False,True,False,high,False,True,False,llm_extended,A1_product,moderate,product,False,softener,A1_product,moderate,product,False,softener,llm_extended,llm_extended,llm_extended,llm_extended,llm_extended,,batch_ext_011
batch_003,104.202,104.202_c1,bao bì mẫu mã:v đối tượng sử dụng:f hương vị:g kiu is a good time to go with her but i don t think she will get a better job of being a good person or not just the person who is doing it for ưywywuwwuww ha and i don t think i have any of that stuff so i can make sure she doesn t get it and then she can go to the store and go,bao bì mẫu mã:v đối tượng sử dụng:f hương vị:g kiu is a good time to go with her but i don t think she will get a better job of being a good person or not just the person who is doing it for ưywywuwwuww ha and i don t think i have any of that stuff so i can make sure she doesn t get it and then she can go to the store and go,kept_43b,NEU,False,False,False,True,low,True,False,False,core_only,,,,,,,none,none,False,none,missing_extended,llm_extended,llm_extended,llm_extended,llm_extended,,
batch_003,104.253,104.253_c1,set trà dễ uống,set trà dễ uống,kept_43b,POS,False,False,True,False,high,False,True,False,llm_extended,A1_product,none,product,False,none,A1_product,none,product,False,none,llm_extended,llm_extended,llm_extended,llm_extended,llm_extended,,batch_ext_049
batch_004,105.1047,105.1047_c1,hàng đúng như quảng cáo,hàng đúng như quảng cáo,resplit_llm,POS,False,False,True,False,high,False,True,False,llm_extended,A2_label,none,product,False,none,A2_label,none,product,False,none,llm_extended,llm_extended,llm_extended,llm_extended,llm_extended,,batch_ext_032
batch_004,105.1047,105.1047_c2,uống dễ uống,uống dễ uống,resplit_llm,POS,False,False,True,False,high,False,True,False,llm_extended,A1_product,none,product,False,none,A1_product,none,product,False,none,llm_extended,llm_extended,llm_extended,llm_extended,llm_extended,,batch_ext_035
batch_004,105.1047,105.1047_c3,mọi người nên mua dùng,mọi người nên mua dùng,resplit_llm,NEU,False,False,False,False,high,False,False,False,core_only,,,,,,,none,none,False,none,missing_extended,llm_extended,llm_extended,llm_extended,llm_extended,,
batch_004,105.1052,105.1052_c1,dễ uống,dễ uống,kept_43b,POS,False,False,True,False,high,False,True,False,llm_extended,A1_product,none,product,False,none,A1_product,none,product,False,none,llm_extended,llm_extended,llm_extended,llm_extended,llm_extended,,batch_ext_012
batch_004,105.1083,105.1083_c1,giống mô tả,giống mô tả,kept_43b,POS,False,False,True,False,high,False,True,True,human_gold_iaa_override,A2_label,none,product,False,none,A1_product,none,product,False,none,human_gold_iaa,human_gold_iaa,human_gold_iaa,human_gold_iaa,human_gold_iaa,,batch_ext_061
batch_004,105.1098,105.1098_c1,hàng đúng mô tả,hàng đúng mô tả,kept_43b,POS,False,False,True,False,high,True,True,False,llm_extended,A2_label,none,product,False,none,A2_label,none,product,False,none,llm_extended,llm_extended,llm_extended,llm_extended,llm_extended,,batch_ext_051
batch_004,105.1098,105.1098_c2,giao nhanh,giao nhanh,kept_43b,POS,False,False,True,False,high,True,True,False,llm_extended,A3_logistics,none,logistics,False,none,A3_logistics,none,logistics,False,none,llm_extended,llm_extended,llm_extended,llm_extended,llm_extended,,batch_ext_068
batch_004,105.1098,105.1098_c3,chất lượng tốt,chất lượng tốt,kept_43b,POS,False,False,True,False,high,True,True,False,llm_extended,A1_product,none,product,False,none,A1_product,none,product,False,none,llm_extended,llm_extended,llm_extended,llm_extended,llm_extended,,batch_ext_088
batch_004,105.1098,105.1098_c4,hài lòng,hài lòng,kept_43b,POS,False,False,False,False,high,True,False,False,core_only,,,,,,,none,none,False,none,missing_extended,llm_extended,llm_extended,llm_extended,llm_extended,,
batch_004,105.1098,105.1098_c5,đóng gói chắc chắn,đóng gói chắc chắn,resplit_llm,POS,False,False,True,False,high,True,True,False,llm_extended,A3_logistics,none,logistics,False,softener,A3_logistics,none,logistics,False,softener,llm_extended,llm_extended,llm_extended,llm_extended,llm_extended,,batch_ext_033
batch_004,105.1098,105.1098_c6,sản phẩm đẹp,sản phẩm đẹp,resplit_llm,POS,False,False,True,False,high,True,True,False,llm_extended,A1_product,none,product,False,none,A1_product,none,product,False,none,llm_extended,llm_extended,llm_extended,llm_extended,llm_extended,,batch_ext_101
batch_004,105.1098,105.1098_c7,sẽ ủng hộ thêm,sẽ ủng hộ thêm,resplit_llm,POS,False,False,False,False,high,True,False,False,core_only,,,,,,,none,none,False,none,missing_extended,llm_extended,llm_extended,llm_extended,llm_extended,,
batch_004,105.1098,105.1098_c8,giá hợp lý,giá hợp lý,kept_43b,POS,False,False,True,False,high,True,True,False,llm_extended,A5_price,none,value,False,none,A5_price,none,value,False,none,llm_extended,llm_extended,llm_extended,llm_extended,llm_extended,,batch_ext_038
batch_004,105.1098,105.1098_c9,hàng dùng ổn,hàng dùng ổn,kept_43b,POS,False,False,False,False,high,True,False,False,core_only,,,,,,,none,none,False,none,missing_extended,llm_extended,llm_extended,llm_extended,llm_extended,,
batch_004,105.1098,105.1098_c10,shop tư vấn nhiệt tình,shop tư vấn nhiệt tình,kept_43b,POS,False,False,True,False,high,True,True,False,llm_extended,A4_service,none,service,False,none,A4_service,none,service,False,none,llm_extended,llm_extended,llm_extended,llm_extended,llm_extended,,batch_ext_040
batch_004,105.1098,105.1098_c11,giao đúng mẫu,giao đúng mẫu,resplit_llm,POS,False,False,False,False,high,True,False,False,core_only,,,,,,,none,none,False,none,missing_extended,llm_extended,llm_extended,llm_extended,llm_extended,,
batch_004,105.1098,105.1098_c12,chất lượng ổn,chất lượng ổn,resplit_llm,POS,False,False,False,False,high,True,False,False,core_only,,,,,,,none,none,False,none,missing_extended,llm_extended,llm_extended,llm_extended,llm_extended,,
batch_004,105.1098,105.1098_c13,rất đáng tiền,rất đáng tiền,resplit_llm,POS,False,False,True,False,high,True,True,False,llm_extended,A5_price,none,value,False,none,A5_price,none,value,False,none,llm_extended,llm_extended,llm_extended,llm_extended,llm_extended,,batch_ext_106
